num compteur;date;nombre velos;probabilite_presence_anomalie;jour_de_la_semaine;vacances
745;14/10/2020;142;;3;Hors Vacances
785;14/10/2020;3338;;3;Hors Vacances
880;14/10/2020;2103;;3;Hors Vacances
960;14/10/2020;44;;3;Hors Vacances
989;14/10/2020;0;Forte;3;Hors Vacances
994;14/10/2020;768;;3;Hors Vacances
9998;14/10/2020;465;;3;Hors Vacances
9999;13/10/2020;528;;2;Hors Vacances
742;13/10/2020;1420;;2;Hors Vacances
747;13/10/2020;1050;;2;Hors Vacances
667;13/10/2020;2820;;2;Hors Vacances
669;13/10/2020;860;;2;Hors Vacances
672;13/10/2020;712;;2;Hors Vacances
676;13/10/2020;637;;2;Hors Vacances
847;13/10/2020;2541;;2;Hors Vacances
944;13/10/2020;277;;2;Hors Vacances
980;13/10/2020;53;;2;Hors Vacances
987;13/10/2020;0;Forte;2;Hors Vacances
995;13/10/2020;1131;;2;Hors Vacances
786;13/10/2020;3369;;2;Hors Vacances
787;13/10/2020;2044;;2;Hors Vacances
950;13/10/2020;556;;2;Hors Vacances
988;13/10/2020;0;Forte;2;Hors Vacances
680;13/10/2020;597;;2;Hors Vacances
681;13/10/2020;628;;2;Hors Vacances
682;13/10/2020;1332;;2;Hors Vacances
725;13/10/2020;505;;2;Hors Vacances
948;13/10/2020;386;;2;Hors Vacances
986;13/10/2020;400;;2;Hors Vacances
679;13/10/2020;93;;2;Hors Vacances
683;13/10/2020;1016;;2;Hors Vacances
744;13/10/2020;713;;2;Hors Vacances
745;13/10/2020;99;;2;Hors Vacances
675;13/10/2020;928;;2;Hors Vacances
677;13/10/2020;381;;2;Hors Vacances
987;13/10/2020;0;Forte;2;Hors Vacances
996;13/10/2020;670;;2;Hors Vacances
880;13/10/2020;2000;;2;Hors Vacances
947;13/10/2020;316;;2;Hors Vacances
949;13/10/2020;203;;2;Hors Vacances
727;13/10/2020;503;;2;Hors Vacances
674;13/10/2020;868;;2;Hors Vacances
988;13/10/2020;0;Forte;2;Hors Vacances
948;13/10/2020;386;;2;Hors Vacances
979;13/10/2020;42;;2;Hors Vacances
743;13/10/2020;1339;;2;Hors Vacances
746;13/10/2020;986;;2;Hors Vacances
665;13/10/2020;987;;2;Hors Vacances
960;13/10/2020;37;;2;Hors Vacances
989;13/10/2020;0;Forte;2;Hors Vacances
994;13/10/2020;759;;2;Hors Vacances
986;13/10/2020;400;;2;Hors Vacances
989;13/10/2020;0;Forte;2;Hors Vacances
947;13/10/2020;316;;2;Hors Vacances
977;13/10/2020;426;;2;Hors Vacances
9998;13/10/2020;602;;2;Hors Vacances
946;13/10/2020;976;;2;Hors Vacances
668;13/10/2020;894;;2;Hors Vacances
670;13/10/2020;392;;2;Hors Vacances
673;13/10/2020;731;;2;Hors Vacances
664;13/10/2020;1154;;2;Hors Vacances
666;13/10/2020;215;;2;Hors Vacances
788;13/10/2020;2036;;2;Hors Vacances
881;13/10/2020;2192;;2;Hors Vacances
943;13/10/2020;188;;2;Hors Vacances
945;13/10/2020;676;;2;Hors Vacances
977;13/10/2020;426;;2;Hors Vacances
997;13/10/2020;746;;2;Hors Vacances
785;13/10/2020;3252;;2;Hors Vacances
890;13/10/2020;2674;;2;Hors Vacances
959;13/10/2020;59;;2;Hors Vacances
979;13/10/2020;42;;2;Hors Vacances
981;13/10/2020;111;;2;Hors Vacances
979;12/10/2020;15;;1;Hors Vacances
680;12/10/2020;569;;1;Hors Vacances
744;12/10/2020;651;;1;Hors Vacances
666;12/10/2020;212;;1;Hors Vacances
668;12/10/2020;838;;1;Hors Vacances
670;12/10/2020;392;;1;Hors Vacances
672;12/10/2020;710;;1;Hors Vacances
673;12/10/2020;704;;1;Hors Vacances
674;12/10/2020;871;;1;Hors Vacances
675;12/10/2020;921;;1;Hors Vacances
847;12/10/2020;2423;;1;Hors Vacances
943;12/10/2020;171;;1;Hors Vacances
945;12/10/2020;665;;1;Hors Vacances
977;12/10/2020;384;;1;Hors Vacances
981;12/10/2020;107;;1;Hors Vacances
986;12/10/2020;331;;1;Hors Vacances
996;12/10/2020;724;;1;Hors Vacances
9998;12/10/2020;516;;1;Hors Vacances
947;12/10/2020;339;;1;Hors Vacances
960;12/10/2020;31;;1;Hors Vacances
683;12/10/2020;920;;1;Hors Vacances
746;12/10/2020;934;;1;Hors Vacances
676;12/10/2020;613;;1;Hors Vacances
947;12/10/2020;339;;1;Hors Vacances
986;12/10/2020;331;;1;Hors Vacances
880;12/10/2020;1905;;1;Hors Vacances
890;12/10/2020;3283;;1;Hors Vacances
747;12/10/2020;940;;1;Hors Vacances
989;12/10/2020;0;Forte;1;Hors Vacances
997;12/10/2020;785;;1;Hors Vacances
679;12/10/2020;79;;1;Hors Vacances
681;12/10/2020;596;;1;Hors Vacances
785;12/10/2020;2988;;1;Hors Vacances
669;12/10/2020;837;;1;Hors Vacances
988;12/10/2020;0;Forte;1;Hors Vacances
948;12/10/2020;357;;1;Hors Vacances
682;12/10/2020;1242;;1;Hors Vacances
677;12/10/2020;348;;1;Hors Vacances
995;12/10/2020;1025;;1;Hors Vacances
786;12/10/2020;3120;;1;Hors Vacances
977;12/10/2020;384;;1;Hors Vacances
787;12/10/2020;1915;;1;Hors Vacances
788;12/10/2020;1834;;1;Hors Vacances
946;12/10/2020;910;;1;Hors Vacances
959;12/10/2020;57;;1;Hors Vacances
989;12/10/2020;0;Forte;1;Hors Vacances
994;12/10/2020;714;;1;Hors Vacances
727;12/10/2020;469;;1;Hors Vacances
664;12/10/2020;1068;;1;Hors Vacances
987;12/10/2020;0;Forte;1;Hors Vacances
743;12/10/2020;1211;;1;Hors Vacances
881;12/10/2020;2057;;1;Hors Vacances
944;12/10/2020;264;;1;Hors Vacances
950;12/10/2020;564;;1;Hors Vacances
988;12/10/2020;0;Forte;1;Hors Vacances
665;12/10/2020;967;;1;Hors Vacances
667;12/10/2020;2624;;1;Hors Vacances
725;12/10/2020;487;;1;Hors Vacances
742;12/10/2020;1361;;1;Hors Vacances
745;12/10/2020;95;;1;Hors Vacances
948;12/10/2020;357;;1;Hors Vacances
949;12/10/2020;219;;1;Hors Vacances
979;12/10/2020;15;;1;Hors Vacances
980;12/10/2020;47;;1;Hors Vacances
987;12/10/2020;0;Forte;1;Hors Vacances
9999;12/10/2020;474;;1;Hors Vacances
948;11/10/2020;187;;7;Hors Vacances
665;11/10/2020;306;;7;Hors Vacances
677;11/10/2020;74;;7;Hors Vacances
944;11/10/2020;133;;7;Hors Vacances
950;11/10/2020;212;;7;Hors Vacances
979;11/10/2020;37;;7;Hors Vacances
995;11/10/2020;366;;7;Hors Vacances
988;11/10/2020;0;Forte;7;Hors Vacances
997;11/10/2020;359;;7;Hors Vacances
9998;11/10/2020;287;;7;Hors Vacances
960;11/10/2020;17;;7;Hors Vacances
988;11/10/2020;0;Forte;7;Hors Vacances
673;11/10/2020;175;;7;Hors Vacances
675;11/10/2020;291;;7;Hors Vacances
977;11/10/2020;139;;7;Hors Vacances
979;11/10/2020;37;;7;Hors Vacances
786;11/10/2020;1211;;7;Hors Vacances
847;11/10/2020;1044;;7;Hors Vacances
943;11/10/2020;89;;7;Hors Vacances
946;11/10/2020;345;;7;Hors Vacances
949;11/10/2020;101;;7;Hors Vacances
977;11/10/2020;139;;7;Hors Vacances
994;11/10/2020;292;;7;Hors Vacances
680;11/10/2020;298;;7;Hors Vacances
742;11/10/2020;461;;7;Hors Vacances
747;11/10/2020;354;;7;Hors Vacances
947;11/10/2020;180;;7;Hors Vacances
989;11/10/2020;0;Forte;7;Hors Vacances
996;11/10/2020;338;;7;Hors Vacances
787;11/10/2020;852;;7;Hors Vacances
959;11/10/2020;28;;7;Hors Vacances
743;11/10/2020;492;;7;Hors Vacances
746;11/10/2020;421;;7;Hors Vacances
785;11/10/2020;1171;;7;Hors Vacances
668;11/10/2020;222;;7;Hors Vacances
9999;11/10/2020;202;;7;Hors Vacances
683;11/10/2020;411;;7;Hors Vacances
981;11/10/2020;71;;7;Hors Vacances
986;11/10/2020;97;;7;Hors Vacances
947;11/10/2020;180;;7;Hors Vacances
980;11/10/2020;40;;7;Hors Vacances
986;11/10/2020;97;;7;Hors Vacances
682;11/10/2020;564;;7;Hors Vacances
744;11/10/2020;272;;7;Hors Vacances
745;11/10/2020;34;;7;Hors Vacances
669;11/10/2020;243;;7;Hors Vacances
987;11/10/2020;0;Forte;7;Hors Vacances
672;11/10/2020;235;;7;Hors Vacances
727;11/10/2020;199;;7;Hors Vacances
788;11/10/2020;914;;7;Hors Vacances
880;11/10/2020;809;;7;Hors Vacances
948;11/10/2020;187;;7;Hors Vacances
987;11/10/2020;0;Forte;7;Hors Vacances
989;11/10/2020;0;Forte;7;Hors Vacances
664;11/10/2020;344;;7;Hors Vacances
666;11/10/2020;121;;7;Hors Vacances
667;11/10/2020;1049;;7;Hors Vacances
670;11/10/2020;247;;7;Hors Vacances
674;11/10/2020;307;;7;Hors Vacances
676;11/10/2020;160;;7;Hors Vacances
679;11/10/2020;30;;7;Hors Vacances
681;11/10/2020;327;;7;Hors Vacances
725;11/10/2020;187;;7;Hors Vacances
881;11/10/2020;841;;7;Hors Vacances
890;11/10/2020;1567;;7;Hors Vacances
945;11/10/2020;260;;7;Hors Vacances
987;10/10/2020;0;Forte;6;Hors Vacances
680;10/10/2020;464;;6;Hors Vacances
725;10/10/2020;243;;6;Hors Vacances
666;10/10/2020;126;;6;Hors Vacances
672;10/10/2020;300;;6;Hors Vacances
676;10/10/2020;217;;6;Hors Vacances
995;10/10/2020;713;;6;Hors Vacances
786;10/10/2020;1558;;6;Hors Vacances
787;10/10/2020;1643;;6;Hors Vacances
881;10/10/2020;1645;;6;Hors Vacances
981;10/10/2020;102;;6;Hors Vacances
987;10/10/2020;0;Forte;6;Hors Vacances
744;10/10/2020;651;;6;Hors Vacances
747;10/10/2020;498;;6;Hors Vacances
667;10/10/2020;1853;;6;Hors Vacances
670;10/10/2020;266;;6;Hors Vacances
986;10/10/2020;159;;6;Hors Vacances
989;10/10/2020;0;Forte;6;Hors Vacances
847;10/10/2020;1726;;6;Hors Vacances
943;10/10/2020;140;;6;Hors Vacances
946;10/10/2020;487;;6;Hors Vacances
947;10/10/2020;175;;6;Hors Vacances
949;10/10/2020;134;;6;Hors Vacances
986;10/10/2020;159;;6;Hors Vacances
989;10/10/2020;0;Forte;6;Hors Vacances
727;10/10/2020;226;;6;Hors Vacances
664;10/10/2020;604;;6;Hors Vacances
677;10/10/2020;129;;6;Hors Vacances
988;10/10/2020;0;Forte;6;Hors Vacances
890;10/10/2020;2085;;6;Hors Vacances
959;10/10/2020;48;;6;Hors Vacances
960;10/10/2020;34;;6;Hors Vacances
994;10/10/2020;561;;6;Hors Vacances
682;10/10/2020;745;;6;Hors Vacances
785;10/10/2020;1627;;6;Hors Vacances
668;10/10/2020;383;;6;Hors Vacances
669;10/10/2020;373;;6;Hors Vacances
674;10/10/2020;570;;6;Hors Vacances
979;10/10/2020;79;;6;Hors Vacances
681;10/10/2020;434;;6;Hors Vacances
743;10/10/2020;910;;6;Hors Vacances
675;10/10/2020;535;;6;Hors Vacances
945;10/10/2020;387;;6;Hors Vacances
948;10/10/2020;234;;6;Hors Vacances
977;10/10/2020;288;;6;Hors Vacances
948;10/10/2020;234;;6;Hors Vacances
979;10/10/2020;79;;6;Hors Vacances
679;10/10/2020;50;;6;Hors Vacances
746;10/10/2020;478;;6;Hors Vacances
947;10/10/2020;175;;6;Hors Vacances
665;10/10/2020;536;;6;Hors Vacances
673;10/10/2020;333;;6;Hors Vacances
880;10/10/2020;1410;;6;Hors Vacances
944;10/10/2020;211;;6;Hors Vacances
988;10/10/2020;0;Forte;6;Hors Vacances
996;10/10/2020;578;;6;Hors Vacances
9998;10/10/2020;409;;6;Hors Vacances
9999;10/10/2020;366;;6;Hors Vacances
683;10/10/2020;564;;6;Hors Vacances
742;10/10/2020;920;;6;Hors Vacances
745;10/10/2020;120;;6;Hors Vacances
788;10/10/2020;1587;;6;Hors Vacances
950;10/10/2020;306;;6;Hors Vacances
977;10/10/2020;288;;6;Hors Vacances
980;10/10/2020;36;;6;Hors Vacances
997;10/10/2020;397;;6;Hors Vacances
947;09/10/2020;172;;5;Hors Vacances
680;09/10/2020;586;;5;Hors Vacances
746;09/10/2020;810;;5;Hors Vacances
674;09/10/2020;829;;5;Hors Vacances
880;09/10/2020;1846;;5;Hors Vacances
881;09/10/2020;2040;;5;Hors Vacances
947;09/10/2020;172;;5;Hors Vacances
960;09/10/2020;28;;5;Hors Vacances
977;09/10/2020;343;;5;Hors Vacances
989;09/10/2020;0;Forte;5;Hors Vacances
988;09/10/2020;0;Forte;5;Hors Vacances
989;09/10/2020;0;Forte;5;Hors Vacances
996;09/10/2020;748;;5;Hors Vacances
944;09/10/2020;272;;5;Hors Vacances
979;09/10/2020;40;;5;Hors Vacances
683;09/10/2020;933;;5;Hors Vacances
725;09/10/2020;414;;5;Hors Vacances
742;09/10/2020;1338;;5;Hors Vacances
745;09/10/2020;168;;5;Hors Vacances
670;09/10/2020;343;;5;Hors Vacances
986;09/10/2020;336;;5;Hors Vacances
9999;09/10/2020;343;;5;Hors Vacances
945;09/10/2020;645;;5;Hors Vacances
948;09/10/2020;290;;5;Hors Vacances
987;09/10/2020;0;Forte;5;Hors Vacances
988;09/10/2020;0;Forte;5;Hors Vacances
664;09/10/2020;809;;5;Hors Vacances
665;09/10/2020;688;;5;Hors Vacances
666;09/10/2020;191;;5;Hors Vacances
948;09/10/2020;290;;5;Hors Vacances
997;09/10/2020;745;;5;Hors Vacances
847;09/10/2020;2365;;5;Hors Vacances
949;09/10/2020;165;;5;Hors Vacances
679;09/10/2020;75;;5;Hors Vacances
682;09/10/2020;1134;;5;Hors Vacances
727;09/10/2020;404;;5;Hors Vacances
785;09/10/2020;3086;;5;Hors Vacances
669;09/10/2020;784;;5;Hors Vacances
677;09/10/2020;224;;5;Hors Vacances
987;09/10/2020;0;Forte;5;Hors Vacances
673;09/10/2020;646;;5;Hors Vacances
675;09/10/2020;945;;5;Hors Vacances
787;09/10/2020;1959;;5;Hors Vacances
890;09/10/2020;3128;;5;Hors Vacances
950;09/10/2020;519;;5;Hors Vacances
959;09/10/2020;48;;5;Hors Vacances
986;09/10/2020;336;;5;Hors Vacances
977;09/10/2020;343;;5;Hors Vacances
979;09/10/2020;40;;5;Hors Vacances
9998;09/10/2020;512;;5;Hors Vacances
946;09/10/2020;868;;5;Hors Vacances
980;09/10/2020;39;;5;Hors Vacances
981;09/10/2020;94;;5;Hors Vacances
743;09/10/2020;1269;;5;Hors Vacances
744;09/10/2020;751;;5;Hors Vacances
668;09/10/2020;765;;5;Hors Vacances
672;09/10/2020;634;;5;Hors Vacances
995;09/10/2020;983;;5;Hors Vacances
676;09/10/2020;370;;5;Hors Vacances
681;09/10/2020;605;;5;Hors Vacances
994;09/10/2020;700;;5;Hors Vacances
667;09/10/2020;2585;;5;Hors Vacances
747;09/10/2020;888;;5;Hors Vacances
786;09/10/2020;3134;;5;Hors Vacances
788;09/10/2020;1923;;5;Hors Vacances
943;09/10/2020;177;;5;Hors Vacances
683;08/10/2020;913;Faible;4;Hors Vacances
745;08/10/2020;133;;4;Hors Vacances
785;08/10/2020;3348;Faible;4;Hors Vacances
944;08/10/2020;265;;4;Hors Vacances
950;08/10/2020;461;;4;Hors Vacances
979;08/10/2020;24;;4;Hors Vacances
995;08/10/2020;1120;Faible;4;Hors Vacances
9998;08/10/2020;538;;4;Hors Vacances
786;08/10/2020;3410;Faible;4;Hors Vacances
948;08/10/2020;296;Faible;4;Hors Vacances
959;08/10/2020;52;Faible;4;Hors Vacances
987;08/10/2020;0;Forte;4;Hors Vacances
679;08/10/2020;67;Faible;4;Hors Vacances
670;08/10/2020;405;;4;Hors Vacances
673;08/10/2020;748;;4;Hors Vacances
675;08/10/2020;927;;4;Hors Vacances
948;08/10/2020;296;Faible;4;Hors Vacances
880;08/10/2020;2024;Faible;4;Hors Vacances
890;08/10/2020;2539;;4;Hors Vacances
981;08/10/2020;107;;4;Hors Vacances
986;08/10/2020;313;Faible;4;Hors Vacances
743;08/10/2020;1345;;4;Hors Vacances
947;08/10/2020;289;Faible;4;Hors Vacances
977;08/10/2020;326;;4;Hors Vacances
988;08/10/2020;0;Forte;4;Hors Vacances
847;08/10/2020;2387;;4;Hors Vacances
943;08/10/2020;190;;4;Hors Vacances
980;08/10/2020;54;;4;Hors Vacances
680;08/10/2020;621;Faible;4;Hors Vacances
667;08/10/2020;3422;;4;Hors Vacances
986;08/10/2020;313;Faible;4;Hors Vacances
682;08/10/2020;1389;Faible;4;Hors Vacances
746;08/10/2020;1111;;4;Hors Vacances
665;08/10/2020;963;Faible;4;Hors Vacances
674;08/10/2020;899;;4;Hors Vacances
677;08/10/2020;186;Faible;4;Hors Vacances
949;08/10/2020;192;;4;Hors Vacances
977;08/10/2020;326;;4;Hors Vacances
988;08/10/2020;0;Forte;4;Hors Vacances
787;08/10/2020;2143;;4;Hors Vacances
881;08/10/2020;2212;Faible;4;Hors Vacances
945;08/10/2020;640;;4;Hors Vacances
681;08/10/2020;616;Faible;4;Hors Vacances
727;08/10/2020;457;;4;Hors Vacances
742;08/10/2020;1497;;4;Hors Vacances
744;08/10/2020;834;;4;Hors Vacances
747;08/10/2020;825;;4;Hors Vacances
669;08/10/2020;832;Faible;4;Hors Vacances
676;08/10/2020;420;Faible;4;Hors Vacances
666;08/10/2020;198;;4;Hors Vacances
672;08/10/2020;662;;4;Hors Vacances
725;08/10/2020;521;;4;Hors Vacances
788;08/10/2020;2134;;4;Hors Vacances
946;08/10/2020;828;;4;Hors Vacances
989;08/10/2020;0;Forte;4;Hors Vacances
994;08/10/2020;781;Faible;4;Hors Vacances
996;08/10/2020;749;Faible;4;Hors Vacances
987;08/10/2020;0;Forte;4;Hors Vacances
989;08/10/2020;0;Forte;4;Hors Vacances
979;08/10/2020;24;;4;Hors Vacances
664;08/10/2020;1152;Faible;4;Hors Vacances
668;08/10/2020;832;Faible;4;Hors Vacances
947;08/10/2020;289;Faible;4;Hors Vacances
960;08/10/2020;32;Faible;4;Hors Vacances
997;08/10/2020;811;Faible;4;Hors Vacances
9999;08/10/2020;376;;4;Hors Vacances
744;07/10/2020;762;;3;Hors Vacances
665;07/10/2020;580;Faible;3;Hors Vacances
880;07/10/2020;2182;;3;Hors Vacances
943;07/10/2020;154;;3;Hors Vacances
947;07/10/2020;282;Faible;3;Hors Vacances
980;07/10/2020;59;;3;Hors Vacances
986;07/10/2020;355;;3;Hors Vacances
988;07/10/2020;0;Forte;3;Hors Vacances
989;07/10/2020;0;Forte;3;Hors Vacances
995;07/10/2020;675;Faible;3;Hors Vacances
996;07/10/2020;146;Faible;3;Hors Vacances
881;07/10/2020;2371;;3;Hors Vacances
989;07/10/2020;0;Forte;3;Hors Vacances
673;07/10/2020;598;;3;Hors Vacances
677;07/10/2020;236;Faible;3;Hors Vacances
948;07/10/2020;241;Faible;3;Hors Vacances
987;07/10/2020;0;Forte;3;Hors Vacances
950;07/10/2020;448;;3;Hors Vacances
977;07/10/2020;289;;3;Hors Vacances
986;07/10/2020;355;;3;Hors Vacances
680;07/10/2020;399;Faible;3;Hors Vacances
725;07/10/2020;542;;3;Hors Vacances
746;07/10/2020;785;;3;Hors Vacances
668;07/10/2020;349;Faible;3;Hors Vacances
669;07/10/2020;645;Faible;3;Hors Vacances
977;07/10/2020;289;;3;Hors Vacances
9998;07/10/2020;551;;3;Hors Vacances
788;07/10/2020;2158;;3;Hors Vacances
847;07/10/2020;1470;;3;Hors Vacances
890;07/10/2020;2434;;3;Hors Vacances
946;07/10/2020;623;;3;Hors Vacances
948;07/10/2020;241;Faible;3;Hors Vacances
979;07/10/2020;66;;3;Hors Vacances
988;07/10/2020;0;Forte;3;Hors Vacances
994;07/10/2020;379;Faible;3;Hors Vacances
679;07/10/2020;57;Faible;3;Hors Vacances
745;07/10/2020;122;;3;Hors Vacances
785;07/10/2020;3513;;3;Hors Vacances
667;07/10/2020;4012;;3;Hors Vacances
675;07/10/2020;936;;3;Hors Vacances
676;07/10/2020;361;Faible;3;Hors Vacances
742;07/10/2020;1519;;3;Hors Vacances
747;07/10/2020;753;;3;Hors Vacances
787;07/10/2020;2201;;3;Hors Vacances
944;07/10/2020;201;;3;Hors Vacances
949;07/10/2020;102;;3;Hors Vacances
987;07/10/2020;0;Forte;3;Hors Vacances
979;07/10/2020;66;;3;Hors Vacances
9999;07/10/2020;422;;3;Hors Vacances
960;07/10/2020;30;Faible;3;Hors Vacances
681;07/10/2020;294;Faible;3;Hors Vacances
666;07/10/2020;222;;3;Hors Vacances
670;07/10/2020;420;;3;Hors Vacances
672;07/10/2020;694;;3;Hors Vacances
743;07/10/2020;1420;;3;Hors Vacances
997;07/10/2020;178;Faible;3;Hors Vacances
947;07/10/2020;282;Faible;3;Hors Vacances
664;07/10/2020;612;Faible;3;Hors Vacances
674;07/10/2020;976;;3;Hors Vacances
682;07/10/2020;870;Faible;3;Hors Vacances
683;07/10/2020;506;Faible;3;Hors Vacances
727;07/10/2020;0;Forte;3;Hors Vacances
786;07/10/2020;3543;;3;Hors Vacances
945;07/10/2020;537;;3;Hors Vacances
959;07/10/2020;38;Faible;3;Hors Vacances
981;07/10/2020;144;;3;Hors Vacances
948;06/10/2020;406;;2;Hors Vacances
987;06/10/2020;0;Forte;2;Hors Vacances
743;06/10/2020;1300;;2;Hors Vacances
744;06/10/2020;764;;2;Hors Vacances
746;06/10/2020;1089;;2;Hors Vacances
667;06/10/2020;2947;;2;Hors Vacances
668;06/10/2020;875;;2;Hors Vacances
670;06/10/2020;367;;2;Hors Vacances
674;06/10/2020;873;;2;Hors Vacances
675;06/10/2020;943;;2;Hors Vacances
847;06/10/2020;2697;;2;Hors Vacances
945;06/10/2020;770;;2;Hors Vacances
947;06/10/2020;342;;2;Hors Vacances
948;06/10/2020;406;;2;Hors Vacances
986;06/10/2020;354;;2;Hors Vacances
977;06/10/2020;319;;2;Hors Vacances
996;06/10/2020;545;;2;Hors Vacances
786;06/10/2020;3475;;2;Hors Vacances
